,entity_id,is_coniferous,sc_name,family,flag,range_state,common_name,genus
278,279,0.0,Caryocar glabrum,Caryocaraceae,,,,Caryocar
279,280,0.0,Caryocar nuciferum,Caryocaraceae,,,,Caryocar
280,281,0.0,Caryocar villosum,Caryocaraceae,,,,Caryocar
281,282,0.0,Caryota urens,Arecaceae,0.0,,Fishtail Palm;Wine Palm;Kitul;Toddy Palm,Caryota
282,283,0.0,Casearia battiscombei,Salicaceae,,,,Casearia
283,284,0.0,Casearia dallachyi,Salicaceae,,,,Casearia
284,285,0.0,Casearia gossypiosperma,Salicaceae,,,,Casearia
285,286,0.0,Casearia praecox,Salicaceae,,,,Casearia
286,287,0.0,Cassia javanica,Leguminosae,,,,Cassia
287,288,0.0,Cassipourea gummiflua,Rhizophoraceae,,,,Cassipourea
288,289,0.0,Cassipourea malosana,Rhizophoraceae,,,,Cassipourea
289,290,0.0,Castanea crenata,Fagaceae,,,,Castanea
290,291,0.0,Castanea dentata,Fagaceae,,,,Castanea
291,292,0.0,Castanea sativa,Fagaceae,,,,Castanea
292,293,0.0,Castanopsis acuminatissima,Fagaceae,,,,Castanopsis
293,294,0.0,Castanopsis argentea,Fagaceae,,,,Castanopsis
294,295,0.0,Castanopsis cuspidata,Fagaceae,,,,Castanopsis
295,296,0.0,Castanopsis javanica,Fagaceae,,,,Castanopsis
296,297,0.0,Castanopsis tungurrut,Fagaceae,,,,Castanopsis
297,298,0.0,Castanospermum australe,Leguminosae,,,,Castanospermum
298,299,0.0,Casuarina cunninghamiana,Casuarinaceae,,,,Casuarina
299,300,0.0,Casuarina equisetifolia,Casuarinaceae,,,,Casuarina
300,301,0.0,Catalpa bignonioides,Bignoniaceae,,,,Catalpa
301,302,0.0,Catalpa speciosa,Bignoniaceae,,,,Catalpa
302,303,0.0,Catostemma commune,Malvaceae,,,,Catostemma
303,304,0.0,Catostemma fragrans,Malvaceae,,,,Catostemma
304,305,0.0,Cavanillesia platanifolia,Malvaceae,0.0,,Hameli;Cuipo;Hamelí,Cavanillesia
305,306,0.0,Cecropia peltata,Urticaceae,,,,Cecropia
306,307,0.0,Cecropia sciadophylla,Urticaceae,,,,Cecropia
307,308,0.0,Cedrela angustifolia,Meliaceae,,,,Cedrela
308,309,0.0,Cedrela fissilis,Meliaceae,1.0,,Acaju-catinga;Cedro Blanco;Cedro-da-várzea;Cedro-vermelho;Cedro-batata;Iaporaissib;Cedro Branco;Cedro;Cedro Rosdao;Cedro Vermelho;Cedro Colorado;Cedro Batata;Cedro Rosado;Cedro Misionero;Basálkina;Cedro-branco;Misionero;Cedro Diamantina,Cedrela
309,310,0.0,Cedrela odorata,Meliaceae,1.0,,Acajou Rouge;Cedro Rojo;Acajou-bois;Red Cedar;Koperi;Spanish Cedar;Ceder;Atoreb;Cigar-box Wood;Akuyari;Cedrela;Cedrat,Cedrela
310,311,0.0,Cedrela serrata,Meliaceae,,,,Cedrela
311,312,0.0,Cedrelinga cateniformis,Leguminosae,,,,Cedrelinga
312,313,0.0,Ceiba pentandra,Malvaceae,0.0,,Kapok,Ceiba
313,314,0.0,Ceiba samauma,Malvaceae,,,,Ceiba
314,315,0.0,Ceiba speciosa,Malvaceae,,,,Ceiba
315,316,0.0,Celtis adolfi-friderici,Cannabaceae,,,,Celtis
316,317,0.0,Celtis laevigata,Cannabaceae,0.0,,Sugarberry,Celtis
317,318,0.0,Celtis laevigata,Cannabaceae,,,,Celtis
318,319,0.0,Celtis reticulata,Cannabaceae,,,,Celtis
319,320,0.0,Celtis mildbraedii,Cannabaceae,,,,Celtis
320,321,0.0,Celtis occidentalis,Cannabaceae,,,,Celtis
321,322,0.0,Celtis philippensis,Cannabaceae,,,,Celtis
322,323,0.0,Celtis rigescens,Cannabaceae,,,,Celtis
323,324,0.0,Celtis zenkeri,Cannabaceae,,,,Celtis
324,325,0.0,Centrolobium ochroxylon,Leguminosae,,,,Centrolobium
325,326,0.0,Centrolobium paraense,Leguminosae,,,,Centrolobium
326,327,0.0,Centrolobium paraense,Leguminosae,,,,Centrolobium
327,328,0.0,Centrolobium orenocense,Leguminosae,,,,Centrolobium
328,329,0.0,Cephalosphaera usambarensis,Myristicaceae,1.0,,Mtambao;Mtambara;Mtambaa;MTAMBARA,Cephalosphaera
329,330,0.0,Ceratopetalum succirubrum,Cunoniaceae,1.0,,,Ceratopetalum
330,331,0.0,Cerbera odollam,Apocynaceae,,,,Cerbera
331,332,0.0,Cercidiphyllum japonicum,Cercidiphyllaceae,0.0,,Katsura Tree;Lianxiangshu,Cercidiphyllum
332,333,0.0,Ceriops tagal,Rhizophoraceae,0.0,,,Ceriops
333,334,0.0,Chamaecrista apoucouita,Leguminosae,0.0,,,Chamaecrista
334,335,0.0,Chisocheton pentandrus,Meliaceae,0.0,,Jerai;Lisi-Lisi;Sentol kera,Chisocheton
335,336,0.0,Chlorocardium rodiei,Lauraceae,1.0,,Greenheart;Sipu;Kut;Beeberoe;Demerara Greenheart;Sipiri;Bibiro;Ispingo Moena;Kevatuk;Cogwood,Chlorocardium
336,337,0.0,Chloroxylon swietenia,Rutaceae,1.0,,East Indian Satinwood,Chloroxylon
337,338,0.0,Chrysolepis chrysophylla,Fagaceae,,,,Chrysolepis
338,339,0.0,Chrysophyllum africanum,Sapotaceae,,,,Chrysophyllum
339,340,0.0,Chrysophyllum albidum,Sapotaceae,,,,Chrysophyllum
340,341,0.0,Chrysophyllum beguei,Sapotaceae,,,,Chrysophyllum
341,342,0.0,Chrysophyllum boivinianum,Sapotaceae,,,,Chrysophyllum
342,343,0.0,Gambeya madagascariensis,Sapotaceae,,,,Gambeya
343,344,0.0,Chrysophyllum giganteum,Sapotaceae,,,,Chrysophyllum
344,345,0.0,Chrysophyllum gonocarpum,Sapotaceae,,,,Chrysophyllum
345,346,0.0,Chrysophyllum lacourtianum,Sapotaceae,,,,Chrysophyllum
346,347,0.0,Gambeya lacourtiana,Sapotaceae,,,,Gambeya
347,348,0.0,Chrysophyllum perpulchrum,Sapotaceae,,,,Chrysophyllum
348,349,0.0,Chrysophyllum pomiferum,Sapotaceae,,,,Chrysophyllum
349,350,0.0,Chrysophyllum sanguinolentum,Sapotaceae,,,,Chrysophyllum
350,351,0.0,Chrysophyllum subnudum,Sapotaceae,,,,Chrysophyllum
351,352,0.0,Chukrasia tabularis,Meliaceae,0.0,,Chuvannakil;Chittagong wood;Maleiveppu;Lal-devdar;Dalmara;Chickrassy;Yinma,Chukrasia
352,353,0.0,Cinnamomum camphora,Lauraceae,,,,Cinnamomum
353,354,0.0,Cinnamomum iners,Lauraceae,,,,Cinnamomum
354,355,0.0,Cinnamomum porrectum,Lauraceae,,,,Cinnamomum
355,356,0.0,Clarisia racemosa,Moraceae,,,,Clarisia
356,357,0.0,Clathrotropis brachypetala,Leguminosae,,,,Clathrotropis
357,358,0.0,Clathrotropis macrocarpa,Leguminosae,,,,Clathrotropis
358,359,0.0,Cleistopholis glauca,Annonaceae,,,,Cleistopholis
359,360,0.0,Cleistopholis patens,Annonaceae,,,,Cleistopholis
360,361,0.0,Cocos nucifera,Arecaceae,,,,Cocos
361,362,0.0,Coelocaryon preussii,Myristicaceae,,,,Coelocaryon
362,363,0.0,Coelostegia griffithii,Malvaceae,,,,Coelostegia
363,364,0.0,Cojoba arborea,Leguminosae,,,,Cojoba
364,365,0.0,Colophospermum mopane,Leguminosae,,,,Colophospermum
365,366,0.0,Combretocarpus rotundatus,Anisophylleaceae,1.0,,,Combretocarpus
366,367,0.0,Combretum imberbe,Combretaceae,,,,Combretum
367,368,0.0,Conocarpus erectus,Combretaceae,0.0,,Silver-leaved Buttonwood,Conocarpus
368,369,0.0,Copaifera langsdorffii,Leguminosae,0.0,,,Copaifera
369,370,0.0,Copaifera mildbraedii,Leguminosae,,,,Copaifera
370,371,0.0,Copaifera multijuga,Leguminosae,,,,Copaifera
371,372,0.0,Copaifera officinalis,Leguminosae,,,,Copaifera
372,373,0.0,Copaifera religiosa,Leguminosae,,,,Copaifera
373,374,0.0,Copaifera salikounda,Leguminosae,1.0,,Copaifera;Bubinga;Entedua,Copaifera
374,375,0.0,Cordia africana,Boraginaceae,,,,Cordia
375,376,0.0,Cordia alliodora,Boraginaceae,0.0,,Manjack;Cap Prieto,Cordia
376,377,0.0,Cordia americana,Boraginaceae,,,,Cordia
377,378,0.0,Cordia collococca,Boraginaceae,0.0,,Clammy Cherry,Cordia
378,379,0.0,Cordia dichotoma,Boraginaceae,,,,Cordia
379,380,0.0,Cordia suaveolens,Boraginaceae,,,,Cordia
380,381,0.0,Cordia dodecandra,Boraginaceae,,,,Cordia
381,382,0.0,Cordia elaeagnoides,Boraginaceae,,,,Cordia
382,383,0.0,Cordia fragrantissima,Boraginaceae,,,,Cordia
383,384,0.0,Cordia gerascanthus,Boraginaceae,,,,Cordia
384,385,0.0,Cordia glabrata,Boraginaceae,,,,Cordia
385,386,0.0,Cordia goeldiana,Boraginaceae,,,,Cordia
386,387,0.0,Cordia millenii,Boraginaceae,0.0,,Ebé;Ebe;Kyenduru;Mzingatti;Omo;West African Cordia;Tweneboa;Pooli;Akaboa;Mkibu;Ketumba;Drum Tree,Cordia
387,388,0.0,Cordia platythyrsa,Boraginaceae,1.0,,Ebé;Omo;West African Cordia;Pooli;Akaboa;Tweneboabere,Cordia
388,389,0.0,Cordia sebestena,Boraginaceae,0.0,,Geiger Tree;Broadleaf,Cordia
389,390,0.0,Cordia subcordata,Boraginaceae,0.0,,Kenal Laut;Purnamasada;Balu;Kanava,Cordia
390,391,0.0,Cordia trichotoma,Boraginaceae,,,,Cordia
391,392,0.0,Cordyla africana,Leguminosae,,,,Cordyla
392,393,0.0,Cornus florida,Cornaceae,,,,Cornus
393,394,0.0,Corylus avellana,Betulaceae,1.0,,Mediterranean Hazel;Oresnik Pontijskij;Turkish Hazel;Romische Hasel;Pontische Hasel,Corylus
394,395,0.0,Corylus colurna,Betulaceae,0.0,,Turkish Hazel,Corylus
395,396,0.0,Corymbia citriodora,Myrtaceae,,,,Corymbia
396,397,0.0,Corymbia maculata,Myrtaceae,,,,Corymbia
397,398,0.0,Cotylelobium burckii,Dipterocarpaceae,1.0,,,Cotylelobium
398,399,0.0,Cotylelobium lanceolatum,Dipterocarpaceae,1.0,,Resak Bukit;Resak;Khiam,Cotylelobium
399,400,0.0,Cotylelobium melanoxylon,Dipterocarpaceae,1.0,,Resak,Cotylelobium
400,401,0.0,Coula edulis,Olacaceae,,,,Coula
401,402,0.0,Couma macrocarpa,Apocynaceae,,,,Couma
402,403,0.0,Couratari guianensis,Lecythidaceae,1.0,,Copo Hediondo;Irimariye;Cachimbo;Tauari;Tauary;Fine-leaf Wadara;Cachimbo Caspi;Capa De Tabaco;Coatari;Coco Cabuyo;Wadara,Couratari
403,404,0.0,Couratari macrosperma,Lecythidaceae,,,,Couratari
404,405,0.0,Couratari multiflora,Lecythidaceae,,,,Couratari
405,406,0.0,Couratari oblongifolia,Lecythidaceae,,,,Couratari
406,407,0.0,Couratari stellata,Lecythidaceae,,,,Couratari
407,408,0.0,Couroupita guianensis,Lecythidaceae,0.0,,Cannonball Tree;Mamey Hediondo;Calabasse Colin;Bosch Kalabas;Castanha De Macaca;Bala De Cañón;Granadillo;Mucurutu;Coco De Mono;Haya Huma;Arbol Santo,Couroupita
408,409,0.0,Couroupita nicaraguarensis,Lecythidaceae,0.0,,Bala De Cañón;Zapote De Mono;Coco De Mono;Paraíso;Zapote De Mico,Couroupita
409,410,0.0,Couroupita odoratissima,Lecythidaceae,,,,Couroupita
410,411,0.0,Crataegus azarolus,Rosaceae,0.0,,زعرور;Μοσφιλιά;Mediterranean Hawthorn;Mediterranian Medler;Mosfilia;Crete Hawthorn;Oriental Hawthorn;Għanżalor;Azarole;Anzalor,Crataegus
411,412,0.0,Crataegus coccinea,Rosaceae,,,,Crataegus
412,413,0.0,Crataegus laevigata,Rosaceae,0.0,,Midland Hawthorn,Crataegus
413,414,0.0,Crataegus monogyna,Rosaceae,0.0,,English Hawthorn;Biancospino;Trubbhagtorn;Espino Albar;Hawthorn,Crataegus
414,415,0.0,Crataegus pinnatifida,Rosaceae,,,,Crataegus
415,416,0.0,Cratoxylum arborescens,Hypericaceae,0.0,,Lede;Serungan;Kayu Temau;Geronggang,Cratoxylum
416,417,0.0,Cratoxylum formosum,Hypericaceae,0.0,,Entemu;Mulun;Marangguub;Kasat Baku;Kemutul;Mangogong;Geronggang Biabas;Pohon Simperem;Salinggogon;Pelawan;Tiou-tiou 'Som-som;Derum,Cratoxylum
417,418,0.0,Cratoxylon formosum,Hypericaceae,,,,Cratoxylon
418,419,0.0,Croton megalocarpus,Euphorbiaceae,,,,Croton
419,420,0.0,Ctenolophon englerianus,Ctenolophonaceae,,,,Ctenolophon
420,421,0.0,Ctenolophon parvifolius,Ctenolophonaceae,,,,Ctenolophon
421,422,0.0,Cylicodiscus gabunensis,Leguminosae,,,,Cylicodiscus
422,423,0.0,Cynometra alexandri,Leguminosae,,,,Cynometra
423,424,0.0,Cynometra ananta,Leguminosae,,,,Cynometra
424,425,0.0,Cynometra elmeri,Leguminosae,,,,Cynometra
425,426,0.0,Cynometra inaequifolia,Leguminosae,1.0,,Dila-dila;Kekatong,Cynometra
426,427,0.0,Cynometra malaccensis,Leguminosae,,,,Cynometra
427,428,0.0,Cynometra mirabilis,Leguminosae,,,,Cynometra
428,429,0.0,Cynometra ramiflora,Leguminosae,,,,Cynometra
429,430,0.0,Dacryodes buettneri,Burseraceae,,,,Dacryodes
430,431,0.0,Dacryodes excelsa,Burseraceae,,,,Dacryodes
431,432,0.0,Dacryodes igaganga,Burseraceae,1.0,,Igaganga,Dacryodes
432,433,0.0,Dactylocladus stenostachys,Penaeaceae,,,,Dactylocladus
433,434,0.0,Dalbergia bariensis,Leguminosae,1.0,,Cam Lai;Burmese Rosewood,Dalbergia
434,435,0.0,Dalbergia baronii,Leguminosae,1.0,,Hazovola;Hitsika;Sovoka;Palissandre Voamboana;Voamboana;Tsiandalana,Dalbergia
435,436,0.0,Dalbergia brownei,Leguminosae,,,,Dalbergia
436,437,0.0,Dalbergia cambodiana,Leguminosae,1.0,,,Dalbergia
437,438,0.0,Dalbergia cearensis,Leguminosae,,,,Dalbergia
438,439,0.0,Dalbergia cochinchinensis,Leguminosae,1.0,,Rose Wood;Chin Chan;Tracwood;Kha Nhoung;Thailand Rosewood;Siamese Rosewood;Trac;Payung;Kra nhoung,Dalbergia
439,440,0.0,Dalbergia congestiflora,Leguminosae,,,,Dalbergia
440,441,0.0,Dalbergia cubilquitzensis,Leguminosae,,,,Dalbergia
441,442,0.0,Dalbergia cultrata,Leguminosae,1.0,,Mai Kam Phee;Yindaik;Burma Blackwood;Ket Koo Fai;Mai Ket Dam;Getdam;Kamphere;Ka Bo;Nang Noune,Dalbergia
442,443,0.0,Dalbergia cuscatlanica,Leguminosae,,,,Dalbergia
443,444,0.0,Dalbergia decipularis,Leguminosae,,,,Dalbergia
444,445,0.0,Dalbergia ecastaphyllum,Leguminosae,,,,Dalbergia
445,446,0.0,Dalbergia frutescens,Leguminosae,,,,Dalbergia
446,447,0.0,Dalbergia glabra,Leguminosae,,,,Dalbergia
447,448,0.0,Dalbergia granadillo,Leguminosae,,,,Dalbergia
448,449,0.0,Dalbergia greveana,Leguminosae,0.0,,,Dalbergia
449,450,0.0,Dalbergia latifolia,Leguminosae,1.0,,Palisandre De L'Inde;Sonobrits;Sonokeling;Bombay Blackwood;Sisham;Indian Rosewood;Trac;Sonosungu;Malabar Rosewood;Beete;Indonesian Rosewood,Dalbergia
450,451,0.0,Dalbergia louvelii,Leguminosae,1.0,,,Dalbergia
451,452,0.0,Dalbergia madagascariensis,Leguminosae,1.0,,,Dalbergia
452,453,0.0,Dalbergia maritima,Leguminosae,1.0,,,Dalbergia
453,454,0.0,Dalbergia melanoxylon,Leguminosae,0.0,,Grenadilla;Babanus;Mpingo;Mozambique Ebony;Mufunjo;African Blackwood;Mukelete;Mugembe,Dalbergia
454,455,0.0,Dalbergia monticola,Leguminosae,1.0,,,Dalbergia
455,456,0.0,Dalbergia nigra,Leguminosae,1.0,,Brazilian Rosewood;Cabiuna;Jacarandá De Brasil;Rio Rosewood;Palissandre Du Bresil;Bahia Rosewood,Dalbergia
456,457,0.0,Dalbergia oliveri,Leguminosae,1.0,,Cam Lai,Dalbergia
457,458,0.0,Dalbergia pervillei,Leguminosae,0.0,,,Dalbergia
458,459,0.0,Dalbergia retusa,Leguminosae,1.0,,Cocobolo;Nambar;Palo Negro;Granadillo;Cocobolo Prieto;Funera,Dalbergia
459,460,0.0,Dalbergia rimosa,Leguminosae,0.0,,,Dalbergia
460,461,0.0,Dalbergia sissoides,Leguminosae,,,,Dalbergia
461,462,0.0,Dalbergia sissoo,Leguminosae,,,,Dalbergia
462,463,0.0,Dalbergia spruceana,Leguminosae,,,,Dalbergia
463,464,0.0,Dalbergia stevensonii,Leguminosae,,,,Dalbergia
464,465,0.0,Dalbergia tucurensis,Leguminosae,,,,Dalbergia
465,466,0.0,Daniella thurifera,Bignoniaceae,,,,Daniella
466,467,0.0,Daniellia klainei,Bignoniaceae,0.0,,Lonlaviol,Daniellia
467,468,0.0,Daniellia ogea,Leguminosae,,,,Daniellia
468,469,0.0,Daniellia thurifera,Leguminosae,,,,Daniellia
469,470,0.0,Dendropanax arboreus,Araliaceae,,,,Dendropanax
470,471,0.0,Dendropanax cuneatus,Araliaceae,,,,Dendropanax
471,472,0.0,Desmodium oojeinense,Leguminosae,,,,Desmodium
472,473,0.0,Detarium macrocarpum,Leguminosae,,,,Detarium
473,474,0.0,Detarium senegalense,Leguminosae,,,,Detarium
474,475,0.0,Dialium cochinchinense,Leguminosae,0.0,,I-dang;Kayi;Khleng;Keranji Kertas Kechil;Nhoi;Kheng;Xoay;Xay;Krâlanh Lomië;Velvet Tamarind,Dialium
475,476,0.0,Dialium dinklagei,Leguminosae,,,,Dialium
476,477,0.0,Dialium guianense,Leguminosae,,,,Dialium
477,478,0.0,Dialium indum,Leguminosae,,,,Dialium
478,479,0.0,Dialium kunstleri,Leguminosae,,,,Dialium
479,480,0.0,Dialium patens,Leguminosae,,,,Dialium
480,481,0.0,Dialium platysepalum,Leguminosae,,,,Dialium
481,482,0.0,Dialium procerum,Leguminosae,,,,Dialium
482,483,0.0,Dicorynia guianensis,Leguminosae,,,,Dicorynia
483,484,0.0,Dicorynia paraensis,Leguminosae,,,,Dicorynia
484,485,0.0,Didelotia africana,Leguminosae,,,,Didelotia
485,486,0.0,Didelotia brevipaniculata,Leguminosae,,,,Didelotia
486,487,0.0,Didelotia idae,Leguminosae,0.0,,Broutou;Bondu,Didelotia
487,488,0.0,Didelotia letouzeyi,Leguminosae,,,,Didelotia
488,489,0.0,Dillenia excelsa,Dilleniaceae,,,,Dillenia
489,490,0.0,Dillenia indica,Dilleniaceae,,,,Dillenia
490,491,0.0,Dillenia luzoniensis,Dilleniaceae,1.0,,Malakatmon,Dillenia
491,492,0.0,Dillenia ovata,Dilleniaceae,,,,Dillenia
492,493,0.0,Dillenia papuana,Dilleniaceae,,,,Dillenia
493,494,0.0,Dillenia pentagyna,Dilleniaceae,,,,Dillenia
494,495,0.0,Dillenia philippinensis,Dilleniaceae,1.0,,Katmon,Dillenia
495,496,0.0,Dillenia pulchella,Dilleniaceae,,,,Dillenia
496,497,0.0,Dillenia reticulata,Dilleniaceae,,,,Dillenia
497,498,0.0,Dillenia salomonensis,Dilleniaceae,,,,Dillenia
498,499,0.0,Dillenia schlechteri,Dilleniaceae,,,,Dillenia
499,500,0.0,Dimocarpus longan,Sapindaceae,0.0,,Longyan,Dimocarpus
500,501,0.0,Dimorphandra polyandra,Leguminosae,,,,Dimorphandra
501,502,0.0,Dinizia excelsa,Leguminosae,,,,Dinizia
502,503,0.0,Diospyros celebica,Ebenaceae,1.0,,Indonesian Ebony;Belimbing/kayu;Sulawesi Ebony;Kayu Raja;Macassar Ebony;Tomburushu;Kayu Besi,Diospyros
503,504,0.0,Diospyros crassiflora,Ebenaceae,1.0,,Ebene;Ebony,Diospyros
504,505,0.0,Diospyros discolor,Ebenaceae,,,,Diospyros
505,506,0.0,Diospyros ebenum,Ebenaceae,1.0,,Indian Ebony,Diospyros
506,507,0.0,Diospyros gracilipes,Ebenaceae,,,,Diospyros
507,508,0.0,Diospyros insularis,Ebenaceae,1.0,,,Diospyros
508,509,0.0,Diospyros korthalsiana,Ebenaceae,,,,Diospyros
509,510,0.0,Diospyros kurzii,Ebenaceae,,,,Diospyros
510,511,0.0,Diospyros lotus,Ebenaceae,0.0,,,Diospyros
511,512,0.0,Diospyros marmorata,Ebenaceae,,,,Diospyros
512,513,0.0,Diospyros melanoxylon,Ebenaceae,,,,Diospyros
513,514,0.0,Diospyros mespiliformis,Ebenaceae,,,,Diospyros
514,515,0.0,Diospyros mindanaensis,Ebenaceae,,,,Diospyros
515,516,0.0,Diospyros mollis,Ebenaceae,,,,Diospyros
516,517,0.0,Diospyros perrieri,Ebenaceae,,,,Diospyros
517,518,0.0,Diospyros pyrrhocarpa,Ebenaceae,,,,Diospyros
518,519,0.0,Diospyros toxicaria,Ebenaceae,,,,Diospyros
519,520,0.0,Diospyros vera,Ebenaceae,,,,Diospyros
520,521,0.0,Diospyros virginiana,Ebenaceae,,,,Diospyros
521,522,0.0,Diplodiscus paniculatus,Malvaceae,1.0,,Balobo,Diplodiscus
522,523,0.0,Diplotropis martiusii,Leguminosae,,,,Diplotropis
523,524,0.0,Diplotropis purpurea,Leguminosae,,,,Diplotropis
524,525,0.0,Dipterocarpus acutangulus,Dipterocarpaceae,1.0,,Yang bu kae,Dipterocarpus
525,526,0.0,Dipterocarpus alatus,Dipterocarpaceae,1.0,,Gurjun;Chheuteal Teuk;Yaang Naa;Day rai;Dau nuoc;Yang khao;Gurjan,Dipterocarpus
526,527,0.0,Dipterocarpus basilanicus,Dipterocarpaceae,,,,Dipterocarpus
527,528,0.0,Dipterocarpus baudii,Dipterocarpaceae,1.0,,Keruing;Yaang Khon;Keruing bulu,Dipterocarpus
528,529,0.0,Dipterocarpus borneensis,Dipterocarpaceae,,,,Dipterocarpus
529,530,0.0,Dipterocarpus caudiferus,Dipterocarpaceae,,,,Dipterocarpus
530,531,0.0,Dipterocarpus costulatus,Dipterocarpaceae,1.0,,Keruing,Dipterocarpus
531,532,0.0,Dipterocarpus grandiflorus,Dipterocarpaceae,1.0,,Gurjun;Apitong;Keruing;Apiton;Keruing Belimbing;Keruing Pekat;Meluit;Yuung,Dipterocarpus
532,533,0.0,Dipterocarpus kerrii,Dipterocarpaceae,1.0,,Gurjun;Keruing;Apitong;Keruing Gondol;Gurjan,Dipterocarpus
533,534,0.0,Dipterocarpus lowii,Dipterocarpaceae,1.0,,Keruing,Dipterocarpus
534,535,0.0,Dipterocarpus retusus,Dipterocarpaceae,1.0,,Keruing;Yang Dong;Cho Nau;Nyang dong;Chheuteal Preng;Yingjiang Longnaoxiang;Keruing Gunung,Dipterocarpus
535,536,0.0,Dipterocarpus tonkinensis,Dipterocarpaceae,,,,Dipterocarpus
536,537,0.0,Dipterocarpus validus,Dipterocarpaceae,1.0,,,Dipterocarpus
537,538,0.0,Dipterocarpus verrucosus,Dipterocarpaceae,,,,Dipterocarpus
538,539,0.0,Dipteryx odorata,Leguminosae,1.0,,Sarrapia;Shihuahuaco;Cumaru;Tonka,Dipteryx
539,540,0.0,Dipteryx oleifera,Leguminosae,,,,Dipteryx
540,541,0.0,Dipteryx panamensis,Leguminosae,,,,Dipteryx
541,542,0.0,Distemonanthus benthamianus,Leguminosae,,,,Distemonanthus
542,543,0.0,Doryphora sassafras,Atherospermataceae,,,,Doryphora
543,544,0.0,Dracontomelon costatum,Anacardiaceae,,,,Dracontomelon
544,545,0.0,Dracontomelon dao,Anacardiaceae,,,,Dracontomelon
545,546,0.0,Dracontomelon lenticulatum,Anacardiaceae,,,,Dracontomelon
546,547,0.0,Drimys winteri,Winteraceae,,,,Drimys
547,548,0.0,Dryobalanops beccarii,Dipterocarpaceae,1.0,,,Dryobalanops
548,549,0.0,Dryobalanops lanceolata,Dipterocarpaceae,1.0,,Kapur,Dryobalanops
549,550,0.0,Dryobalanops oblongifolia,Dipterocarpaceae,1.0,,Kapur,Dryobalanops
550,551,0.0,Dryobalanops sumatrensis,Dipterocarpaceae,,,,Dryobalanops
551,552,0.0,Drypetes gossweileri,Putranjivaceae,,,,Drypetes
552,553,0.0,Duabanga grandiflora,Lythraceae,,,,Duabanga
553,554,0.0,Duabanga moluccana,Lythraceae,,,,Duabanga
554,555,0.0,Duguetia confinis,Annonaceae,,,,Duguetia
555,556,0.0,Duguetia staudtii,Annonaceae,,,,Duguetia
556,557,0.0,Durio griffithii,Malvaceae,,,,Durio
557,558,0.0,Durio lowianus,Malvaceae,,,,Durio
558,559,0.0,Durio oxleyanus,Malvaceae,,,,Durio
559,560,0.0,Durio wyatt-smithii,Malvaceae,1.0,,Durian Burung;Durian Ijau Laut,Durio
560,561,0.0,Durio zibethinus,Malvaceae,,,,Durio
561,562,0.0,Dyera costulata,Apocynaceae,0.0,,Jelutong;Teen Pet Daeng,Dyera
562,563,0.0,Dyera polyphylla,Apocynaceae,1.0,,Jelutong,Dyera
563,564,0.0,Dypsis decaryi,Arecaceae,1.0,,Lafa,Dypsis
564,565,0.0,Neodypsis decaryi,Arecaceae,,,,Neodypsis
565,566,0.0,Dypsis decipiens,Arecaceae,1.0,,Manambe;Manambe Palm;Dimaka,Dypsis
566,567,0.0,Chrysalidocarpus decipiens,Arecaceae,,,,Chrysalidocarpus
567,568,0.0,Dysoxylum alliaceum,Meliaceae,0.0,,Gofu,Dysoxylum
568,569,0.0,Dysoxylum euphlebium,Meliaceae,,,,Dysoxylum
569,570,0.0,Dysoxylum fraserianum,Meliaceae,,,,Dysoxylum
570,571,0.0,Dysoxylum malabaricum,Meliaceae,1.0,,White Cedar,Dysoxylum
571,572,0.0,Ecclinusa guianensis,Sapotaceae,,,,Ecclinusa
572,573,0.0,Ecclinusa lanceolata,Sapotaceae,,,,Ecclinusa
573,574,0.0,Ekebergia capensis,Meliaceae,0.0,,,Ekebergia
574,575,0.0,Elaeagnus angustifolia,Elaeagnaceae,0.0,,Russian Olive,Elaeagnus
575,576,0.0,Elateriospermum tapos,Euphorbiaceae,,,,Elateriospermum
576,577,0.0,Endiandra laxiflora,Lauraceae,,,,Endiandra
577,578,0.0,Endiandra palmerstonii,Lauraceae,,,,Endiandra
578,579,0.0,Endocomia macrocoma,Myristicaceae,0.0,,,Endocomia
579,580,0.0,Endopleura uchi,Humiriaceae,,,,Endopleura
580,581,0.0,Endospermum diadenum,Euphorbiaceae,,,,Endospermum
581,582,0.0,Endospermum macrophyllum,Euphorbiaceae,0.0,,Kauvula,Endospermum
582,583,0.0,Endospermum medullosum,Euphorbiaceae,,,,Endospermum
583,584,0.0,Endospermum moluccanum,Euphorbiaceae,,,,Endospermum
584,585,0.0,Endospermum peltatum,Euphorbiaceae,,,,Endospermum
585,586,0.0,Engelhardtia roxburghiana,Juglandaceae,,,,Engelhardtia
586,587,0.0,Entandrophragma angolense,Meliaceae,1.0,,Gedunohor;Lokoa Popo;Ziziezara;Muyovu;Kikura;Mukusu;Koupri;Cedar;Edinam;Tiama;Zougou Bari;Kulungi,Entandrophragma
587,588,0.0,Entandrophragma candollei,Meliaceae,1.0,,Omu;Cedar Kokoti;Kosipo;Penkwa-akoa,Entandrophragma
588,589,0.0,Entandrophragma congoense,Meliaceae,,,,Entandrophragma
589,590,0.0,Entandrophragma cylindricum,Meliaceae,1.0,,Ogiekpogo;Sapelli;Muyovu;Ijebu;Penkwa;Libuyu;Ubilesan;Aboudikrou;Sapele;Owura,Entandrophragma
